Country,Latitude,Longitude,CAT,Category,ACT,Activity,UNIT,Unit,VAR,Variable,SRC,Source,TIME,Time,Value,Flag Codes,Flags
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,8447,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,2665,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,3822,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,6202,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,196,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,479,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,645,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR521,Vegetal waste,SOURCE30,EUROSTAT,2010,2010,2624,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR2,Animal and mixed food waste,SOURCE30,EUROSTAT,2010,2010,7,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,18,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,6,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,8,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,12,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,1,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,1,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR521,Vegetal waste,SOURCE30,EUROSTAT,2010,2010,5,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR2,Animal and mixed food waste,SOURCE30,EUROSTAT,2010,2010,10133,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR5,Animal and vegetal waste,SOURCE30,EUROSTAT,2004,2004,10088,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR5,Animal and vegetal waste,SOURCE30,EUROSTAT,2006,2006,17275,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR5,Animal and vegetal waste,SOURCE30,EUROSTAT,2008,2008,9980,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,2412,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,2526,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,1618,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,TONNES,tonnes,FWVAR521,Vegetal waste,SOURCE30,EUROSTAT,2010,2010,1742,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR2,Animal and mixed food waste,SOURCE30,EUROSTAT,2010,2010,20,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,27,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,42,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,24,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,23,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,5,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,5,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,3,,
Luxembourg,49.8153,6.1296,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORSERVI,Combined: Eurostat proxy for services,KGBYCAPITA,kg/capita,FWVAR521,Vegetal waste,SOURCE30,EUROSTAT,2010,2010,3,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR375MEX,Food Waste (Ensenada - High socioeconomic status),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,39.29,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR376MEX,Food Waste (Ensenada - Low socioeconomic status),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,30.59,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR377MEX,Food Waste (Ensenada - Median socioeconomic status),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,32.48,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR378MEX,Food Waste (Ensenada region),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,108.405,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITABYDAY,kg/capita/day,FWVAR190,Food scrap waste (Ensenada region),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,0.297142857,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITABYWEEK,kg/capita/week,FWVAR190,Food scrap waste (Ensenada region),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,2.08,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYDAY,kg/day,FWVAR190,Food scrap waste (Ensenada region),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,84602.14286,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYWEEK,kg/week,FWVAR190,Food scrap waste (Ensenada region),SOURCE63,Q. aguilar-Virgen et al.,2008,2008,592215,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR243,Food Waste - Cereals - Excluding Beer,SOURCE31,FAO - Food balance sheets 2009,2009,2009,4518000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR266,Food Waste - Eggs,SOURCE31,FAO - Food balance sheets 2009,2009,2009,237000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR287,Food Waste - Fruits - Excluding Wine,SOURCE31,FAO - Food balance sheets 2009,2009,2009,1639000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR301,Food Waste - Milk - Excluding Butter,SOURCE31,FAO - Food balance sheets 2009,2009,2009,537000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR316,Food Waste - Oilcrops,SOURCE31,FAO - Food balance sheets 2009,2009,2009,129000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR335,Food Waste - Pulses,SOURCE31,FAO - Food balance sheets 2009,2009,2009,78000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR347,Food Waste - Starchy Roots,SOURCE31,FAO - Food balance sheets 2009,2009,2009,172000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR348,Food Waste - Stimulants,SOURCE31,FAO - Food balance sheets 2009,2009,2009,11000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR351,Food Waste - Sugarcrops,SOURCE31,FAO - Food balance sheets 2009,2009,2009,990000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR358,Food Waste - Vegetables,SOURCE31,FAO - Food balance sheets 2009,2009,2009,674000,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR213,Food Waste,SOURCE62,OECD,1995,1995,15987040,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR213,Food Waste,SOURCE62,OECD,2000,2000,16104090,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR213,Food Waste,SOURCE62,OECD,2010,2010,20998800,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR436,Mixed food waste,SOURCE62,OECD,1995,1995,15987040,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR436,Mixed food waste,SOURCE62,OECD,2000,2000,16104090,,
Mexico,23.6345,102.5528,FLFW,1. Food loss - Food waste,TOTAL,Total,TONNES,tonnes,FWVAR436,Mixed food waste,SOURCE62,OECD,2010,2010,20998800,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,AGRICULTURALPRODUCTION,Agricultural production,PCT,%,FWVAR138,Food Loss & Waste (Min e.),SOURCE53,LNV 2010,2010,2010,10,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,AGRICULTURALPRODUCTION,Agricultural production,PCT,%,FWVAR147NET,Food Loss & Waste in value of food production,SOURCE97,WUR 2009,2004,2004,12.5,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,1745758,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,1671201,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,2501840,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,1496531,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR4,"Animal and mixed wastes from food preparation and products, including sludges from washing and cleaning; separately collected biodegradable kitchen an",SOURCE30,EUROSTAT,2004,2004,1745758,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR10,Animal waste,SOURCE30,EUROSTAT,2010,2010,256,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,109012,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,68,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR517,Vegetable waste,SOURCE30,EUROSTAT,2010,2010,1496275,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,107,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,100,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,103,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,90,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,7,,
Netherlands,52.1326,5.2913,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR517,Vegetable waste,SOURCE30,EUROSTAT,2010,2010,90,,
Netherlands,52.1326,5.2913,MAEI,3. Monetary and economic impact,AGRICULTURALPRODUCTION,Agricultural production,MILLIONLOCALCURRENCY,Million Local Currency,FWVAR135,Food Loss & Waste,SOURCE97,WUR 2009,2004,2004,1000,,
Netherlands,52.1326,5.2913,MAEI,3. Monetary and economic impact,MANUFACTURING,Manufacturing,MILLIONLOCALCURRENCY,Million Local Currency,FWVAR135,Food Loss & Waste,SOURCE97,WUR 2009,2004,2004,600,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODINDUSTRY,Food Industry,PCT,%,FWVAR425,Maximum percentage estimate of food products that cannot be sold through conventional channels. Not otherwise specified.,SOURCE30,EUROSTAT,2004,2004,5,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODINDUSTRY,Food Industry,PCT,%,FWVAR432NET,Minimum percentage estimate of food products that cannot be sold through conventional channels. Not otherwise specified.,SOURCE30,EUROSTAT,2004,2004,0.2,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODINDUSTRY,Food Industry,PCT,%,FWVAR383,Food Waste (Min e.),SOURCE95,WUR 2004,2004,2004,0.2,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODINDUSTRY,Food Industry,PCT,%,FWVAR425,Maximum percentage estimate of food products that cannot be sold through conventional channels. Not otherwise specified.,SOURCE95,WUR 2004,2004,2004,5,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR427NET,Maximum percentage estimate products that cannot be sold through conventional channels of total revenue. Not otherwise specified. Based on interviews ,SOURCE30,EUROSTAT,2004,2004,3,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR428NET,Maximum percentage food waste. Not otherwise specified. Based on interviews with seven companies.,SOURCE30,EUROSTAT,2004,2004,15,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR431NET,Minimum estimate percentage of food waste. Not otherwise specified. Based on interviews with seven companies.,SOURCE30,EUROSTAT,2004,2004,1.5,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR434NET,Minimum percentage estimate products that cannot be sold through conventional channels of total revenue. Not otherwise specified. Based on interviews ,SOURCE30,EUROSTAT,2004,2004,1,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR381,Food Waste (Max e.),SOURCE95,WUR 2004,2004,2004,15,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR383,Food Waste (Min e.),SOURCE95,WUR 2004,2004,2004,1.5,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR426NET,Maximum percentage estimate products that cannot be sold through conventional channels of total revenue,SOURCE95,WUR 2004,2004,2004,3,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,RETAIL,Retail,PCT,%,FWVAR433NET,Minimum percentage estimate products that cannot be sold through conventional channels of total revenue,SOURCE95,WUR 2004,2004,2004,1,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR366NET,Food Waste & Loss from hospitality and catering sectors,SOURCE96,WUR 2007,2007,2007,51000,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,PCT,%,FWVAR230NET,Food Waste - Avoidable (Max est.),SOURCE96,WUR 2007,2007,2007,35,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,PCT,%,FWVAR231NET,Food Waste - Avoidable (Min est.),SOURCE96,WUR 2007,2007,2007,25,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR213,Food Waste,SOURCE9,BIO survey (Danish Environmental Ministry Food Waste Report (2010)),2006,2006,1837599,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR213,Food Waste,SOURCE9,BIO survey (Danish Environmental Ministry Food Waste Report (2010)),2006,2006,113,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR523,"Vegetal, Fruit and Garden waste",SOURCE20,CBS 2011,1993,1993,874000,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR523,"Vegetal, Fruit and Garden waste",SOURCE20,CBS 2011,1994,1994,1231000,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR523,"Vegetal, Fruit and Garden waste",SOURCE20,CBS 2011,1995,1995,1427000,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR523,"Vegetal, Fruit and Garden waste",SOURCE20,CBS 2011,1996,1996,1459000,,
Netherlands,52.1326,5.2913,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR523,"Vegetal, Fruit and Garden waste",SOURCE20,CBS 2011,1997,1997,1531000,,
